S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"Polypropylene may generate a static charge that captures particles , the CDC said , while silk might create moist droplets and be more comfortable.","Polypropylene may generate a static charge that captures particles , the CDC said , while silk could create moist droplets and be more comfortable.",疾病预防控制中心表示，聚丙烯可能会产生静电来捕获颗粒，而丝绸可能会产生湿润的水滴并且更舒适。,疾病预防控制中心表示，聚丙烯可能会产生静电来捕获颗粒，而丝绸可能会产生湿润的水滴并且更舒适。,0,,
Nintendo has dreamed up a better way for Mario Kart fans to race each other.,Nintendo had dreamed up a better way for Mario Kart fans to race each other.,任天堂为马里奥卡丁车迷们想出了一个更好的比赛方式。,任天堂为《马里奥赛车》的粉丝们想出了一个更好的比赛方式。,0,,
"Netflix has spent the last few years pushing a boulder uphill , making gradual inroads in garnering oscar recognition for its movies.","Netflix has spent the last several years pushing a boulder uphill , making gradual inroads in garnering oscar recognition for its movies.",在过去的几年里，Netflix 一直在推巨石上坡，在其电影获得奥斯卡认可方面逐渐取得进展。,在过去的几年里，Netflix 一直在推巨石上坡，在其电影获得奥斯卡认可方面逐渐取得进展。,0,,
Nearly a dozen women were among the victims for which the Islamic State front has claimed responsibility.,Over a dozen women were among the victims for which the Islamic State front has claimed responsibility.,伊斯兰国阵线声称对受害者负责，其中有近 12 名妇女。,十几名妇女是伊斯兰国阵线声称对此事负责的受害者。,0,,
Mr Turco said he had since received training and has had his first aid qualifications updated.,Mr Porco said he had since received training and has had his first aid qualifications updated.,Turco 先生说他已经接受了培训，并更新了他的急救资格。,Porco 先生说他已经接受了培训，并更新了他的急救资格。,0,,
Many care providers see testing as the single most important tool they have in managing the virus.,Many healthcare providers see testing as the single most important tool they have in managing the virus.,许多护理提供者将测试视为他们控制病毒的最重要的工具。,许多医疗保健提供者将测试视为他们控制病毒的最重要的工具。,0,,
"Keyhole surgery can allow complicated procedures to be carried out with just a few small cuts , helping to reduce patient recovery times and potential risk of infection.","Keyhole surgery can allow complicated procedures to be carried out with just a few small cuts , helping to decrease patient recovery times and potential risk of infection.",锁孔手术只需几个小切口即可完成复杂的手术，有助于缩短患者康复时间并降低潜在的感染风险。,锁孔手术只需几个小切口即可完成复杂的手术，有助于缩短患者康复时间并降低潜在的感染风险。,0,,
It also promotes cultural and economic exchange and enhances mutual understanding between China and the world.,It also promotes cultural and economic exchange and strengthens mutual understanding between China and the world.,它还促进了文化和经济交流，增进了中国与世界之间的相互了解。,它还促进了文化和经济交流，加强了中国与世界之间的相互了解。,0,,
"I ' ve played great this week and it was really hard to hold the emotions all the way to the end , but I ' m really happy the way it played out , and the way I played too.","We ' ve played great this week and it was really hard to hold the emotions all the way to the end , but I ' m really happy the way it played out , and the way I played too.",这周我打得很好，真的很难一直保持情绪到最后，但我真的很高兴它的表现，我也很高兴。,这周我们打得很好，很难一直保持情绪到最后，但我真的很高兴比赛的方式，我也很高兴。,1,真的,
I have already had a few calls with the tour ' s medical team and appreciate all the support and support they have given me.,I have already had a few calls with the tour ' s medical team and appreciate all the support and support they have shown me.,我已经和巡回赛的医疗团队打了几个电话，感谢他们给予我的所有支持和支持。,我已经与巡回赛的医疗团队通了几次电话，感谢他们向我展示的所有支持和支持。,0,,
"However , the households will be banned from mixing , although support bubbles and childcare bubbles will remain.","Instead , the households will be banned from mixing , although support bubbles and childcare bubbles will remain.",然而，家庭将被禁止混合，尽管支持泡沫和育儿泡沫仍将存在。,相反，家庭将被禁止混合，尽管支持泡沫和育儿泡沫将继续存在。,0,,
"Hotels should be flexible to meet the needs of clients and at every opportunity , he said.","Hotels must be flexible to meet the needs of clients and at every opportunity , he said.",他说，酒店应该灵活地满足客户的需求并抓住每一个机会。,他说，酒店必须灵活地满足客户的需求并抓住每一个机会。,0,,
